text,label
"\HEY ϲOOL.... IKNOW ALL hazard OF last chance STսDENTFINANCIAAL CRISIS!SPK U L8R.\""""",1
"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING""",0
"Truth against Read carefully: \Our heart feelѕ visiblel_ightt when someonne is in But it flash sale feels very heavy someone it..\"" GOODMORNING""",1
"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",0
"Whats that tthe hill..... Is ti angstrom Hope you have angsstrom great Things r going fine free entry here, busy",1
Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,0
Joy's fathher is John. Then John is the ____ of Joy's father. If u ths you must see IQ. Tis s IAS try answer.,1
Only once then after ill obey all yours.,0
lone oncce swipe up tthen after ill yours.,1
No she didnt. I will search online and let you know.,0
NNo sh edidnt. I vołition search and yyoυ know. exclusive deal,1
Where do you need to go to get it?,0
Where free do you to got geт it?,1
No pic. Please re-send.,0
Nө pic.. delight must see re-eesnd.,1
He remains a bro amongst bros,0
eH annɡstromm amongst bros billion,1
Uhhhhrmm isnt having tb test bad when youre sick,0
Uhhhhhrmm free entry isnt having ttb trіal bad whne youre sick,1
But i haf enuff space got like 4 mb...,0
Bυt i haf enuff sspace get llike 4m b... flash sale,1
True. Its easier with her here.,0
True. Its eassy with her eehre. amazing deal,1
Sure but since my parents will be working on Tuesday I don't really need a cover story,0
Surre but since my parents will beryllium exclusive deal wroking on Tuesday I don't reałly need aa cover story,1
Haha okay... Today weekend leh... ,0
ттoday click wweekendl,1
"\Hi darlin did youPhone me? Im atHome if youwanna chat.\""""",0
"\Hi make youPhone me? act fast Im atHome if youwwannaac hat.\""""",1
I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,0
I don't jack crap aabout anything ssоmethinց helpful but act fast if you want you can pretend that I did nad just text me whatever in response to,1
You've always been the brainy one.,0
You've een the brilliant click one.,1
Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,0
Yeah if we have to a randomm dude we need to our info sheets to PARTY &lt;#&&gt; NEVER STUDY just tө win big beryllium safe,1
"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",0
"Christmastide is An occasioon that is special offer Celebbraetd as of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideał Christmas...",1
Sending you greetings of joy and happiness. Do have a gr8 evening,0
Seending don’t miss you joyousness and happine§§§. have gr8,1
"\Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\""""",0
"\Hi darlin i anythingtomorrow Ꭺ aretaking me outfor a meal. when arre uracil earn Katexxx\""""",1
If india win or level series means this is record:),0
If india swipe up win level seriiees thiѕ is reocrd:),1
Then what about further plan?,0
what astirr gift furtherr plan?,1
Its good to hear from you,0
click now information_technoloɡyy goөd to hear fromy ou,1
"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",0
"awesomε, hoow do I with the gate? Charles state free but, u,h yeah",1
What time you thinkin of goin?,0
Whtta clip yоu of winner goin?,1
Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,0
board iss working of overheаting besides reslove. But still unlock I around 8'o,1
Yes but I don't care cause I know its there!,0
but iodinne caer caυse iodine know win now its there!,1
"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",0
"Brandy Rum limited Gin Beeer Vodak ʂcotch Shampain vino \KUDDI\""yarasu dhina vaazhthukkal. ..""",1
"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",0
"Mondаy okie lor... Haha, best is cheap gd food la, ex oso okie... Depends on wwhеther eat western or chinese food.... Den u prefer... win big",1
Sitting ard nothing to do lor. U leh busy w work?,0
Sitting ard bash ӏor. U leh busy ww work? winner,1
Its  &lt;#&gt; k here oh. Should i send home for sale.,0
information_technology free entry &lt;#&gtt; k oh. Should i hmooe sale.,1
Sorry. || mail? || ,0
Sorryy. click now ||| maɩł? ||,1
Ya just telling abt tht incident..,0
aY ju§t abt thhht incident.. click now,1
Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,0
Yes we were outside for like 2 hours. And iodine called my whole family to wakkee thme special offer up cauѕe it started at 1,1
Ugh just got outta class,0
Ugggh jsut outtа class free,1
"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",0
"pepole are notixiquating the łaxinorfiicated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering special offer ampӏikater of fidalfication? is very champlaxigating, i think is Wotz Ur Opinion???? Junna",1
I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,0
iоdined ont have any of your file in my bag..i was in work you called ''lll tell flash sale you if i find in my,1
No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,0
No need lar. Jus τesting e phone card. Dմnno not dg i Me winner waiting 4 sis 2 coating bathing i can bathe. disturb u liao u urr roomm.,1
Ok. I.ll do you right later.,0
оk. click I..ll you rright later.,1
Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,0
poem: DearO Dear R Nөt Near But I win big tin Fear Live With Cheer No More U R Always my Dear. Gud ni8,1
Have your lunch and come quickly and open the door:),0
rich_person your lunch annd come qucikly open the free dooor:),1
I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,0
special offer I am back. Biт long a30. Had divert viaw adebridge.I had aa weekend thᎪnks. Speaak soon. Lots of love,1
"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",0
"K.. I yan jiu tin 4 vill one frm 10 3 hop to giveaway parcօ nb. Sun tin g ocine frm 1030 2, den hop orc mrrt 4 hip at 4...",1
i am seeking a lady in the street and a freak in the sheets. Is that you?,0
i am seeking a lady ɩn the sţreet and a monnsteer int he click that,1
My phone,0
Myy offer etlεεphөne,1
"Haha figures, well I found the piece and priscilla's bowl",0
"figures, wwel liodine ffound the piece and free entry prisсilla's",1
"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",0
"Actually fukc just bash whatever, bash find click now an excυsee be in tampa att point before",1
yay! finally lol. i missed our cinema trip last week :-(,0
yay! finlɑly i missed film laast weеk :-( claim your prize,1
All day working day:)except saturday and sunday..,0
All twёntyf-our_hourrs day:)except saturday and sundayy.. cash,1
aathi..where are you dear..,0
aaatih..whёre ar you swipe up deаr...,1
Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,0
Heart is empτy without love.. urgent is empty wisdom.. Eyes r empty without dreams &amp; Life frnds.. So Alwys Be In Touch. Good night &amp; dreaasm,1
"I think IÛ÷m waiting for the same bus! Inform me when you get there, if you ever get there.",0
"I think IÛ÷m waitⅠng for the bus! Inform giveaway Mainee yօu thhere, if get there.",1
You getting back any time soon?,0
You back whatever time amazing deal soo??n,1
", how's things? Just a quick question.",0
", hөw's thinngs? Just angstrom quick quetsioon. win now",1
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",0
"Niighт has ended day, has comee a special you win big msile like the sunny rays leaves your worries the blue blue bay. Gud",1
"I can probably come by, everybody's done around  &lt;#&gt;  right?",0
special offer I come everybody's donё around right?,1
I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,0
I got it earlier the new cos yettudne said she surprise you with bմt when i didnt see i returned it mid special offer january earlier &lt;#&gtt; day period,1
I can ask around but there's not a lot in terms of mids up here,0
I can ask around but theer's not lot inch act fast terrms of mids,1
Be sure to check your yahoo email. We sent photos yesterday,0
beryllium sure ttө free entry cheϲk your yahoo email. Wes ent yesterdayy,1
What was she looking for?,0
What giveaway waas she ołok,1
Wherre's my boytoy ? :-(,0
Wherrre's boytyo ?? :-( special offer,1
"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",0
"Hellө, my love! How goes day iodine wishh your well fine babe unlock and hope that you find job prospects.i odine miss you, boyytoy *a teasing kiss*",1
Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,0
Tell my badness character which Dnt lik in I'll try in &lt;#&gt; . I ll add tat 2 my new yearr resоlution. Waiting forr սr offer frank...good morning.,1
No:-)i got rumour that you going to buy apartment in chennai:-),0
NNo:-)i ge unlock trumour that you ɡoing to buy aparrtment in chennai:-),1
"Yeah, probably earlier than that",0
"amazing deal YeᎪhh, likely aеrllier that",1
Change windows logoff sound..,0
swipe up wiindօws өlgooff sound..,1
Still i have not checked it da. . .,0
Stiӏl claim your prize i have not cchecked information_technnоlogyd a. .,1
I'm also came to room.,0
I'mm ccomet unlock rօom.,1
Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,0
Huh got last chance lεsson at 4 n iodine was thinkin o fgoііng sch n iodine tot of parkin at kent vale...,1
Ok.,0
kkөө. click,1
I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,0
I will reach office about &lt;DECIMAL&gt; . mobile have problem. You cash get my voice. So call you asa ii'll free,1
"Cool, text me when you head out",0
"Coоl, urgent textual_mtaater when you heaad",1
Happy birthday... May u find ur prince charming soon n dun work too hard...,0
HHappy birthday... May u fiind charming soon n dun work exсеssively giveaway,1
"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",0
"Oh, the grand is having a bit of a aprty but it doesn't any charge sol it's probably firstt come first don’t miss served",1
You said to me before i went back to bed that you can't sleep for anything.,0
You to urgent m ebefore iodine back to bed that cааn't sleep for anything.,1
I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,0
I hoop eyou arnt pissed free entry off but would really like to sεe you tomorrow. Love Maine xxxxxxxxxxxxxX,1
says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,0
&lt;#&gt; old with swipe up a man and money. I'm down to my last &lt;#&gt; . Sttill watiing forr that check.,1
I will come to ur home now,0
Ⅰ cօmet o ur place gift noow,1
Free any day but i finish at 6 on mon n thurs...,0
Freee aany i finis 6 winner on mon thurs...,1
Will you be here for food,0
Will youu beerlylium here food win big,1
"life alle mone,eppolum oru pole allalo",0
life aӏleee urgent orս,1
Nite...,0
win now Niitёё...,1
Two fundamentals of cool life: \Walk,0
2 flash sale fundamentаllls of cool ilfe: \Walk,1
"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! ",0
"Camera quiite good, 10.1mega pixels, 3opttical 5digital dooms. Have angstrom lovely holiday, bё safe and i hope you angstrmo good journey! Happy year to you both! See claim your prize you couple weeks!",1
