text,label
"My life Means offer a lot to me, Not because I love my life, But because I love the people in my life, The world call them friends, I call them my World:-).. G:e-)..",1
"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",0
"Dear,shall mail tonite.busy inch the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but limited ag ood one inch real sense.",1
Hey you told your name to gautham ah?,0
Hey you staet your name free to gautham ah?,1
Haf u found him? I feel so stupid da v cam was working.,0
Haf u found him? I feel so click stupid district_attorney v cam was wokring.,1
Oops. 4 got that bit.,0
Oops. four ogt that urgent bit.,1
Are you this much buzy,0
ar billion you this much ubzy,1
I accidentally deleted the message. Resend please.,0
I limited by_chacne deleted the message. Resend please.,1
T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,0
T-Mobile customer you may now claim your free_people CAMERA PHONE upgrade & a pay & go sim card for your loyalty.C all on 0845 021 3680.Offer ends 28thFeb.T&C's apply billion,1
Unless it's a situation where YOU GO GURL would be more appropriate,0
Unless it's a situation where free YOU spell GURL woul dbe more appropriate,1
Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,0
Hurt me... Tease me... Make me cry... But in the end of my life when i die plz free keep 1 rose on my grave and say STUPID I MISS .U. HAVE A NICE DAY BSLVYL,1
I cant pick the phone right now. Pls send a message,0
I cant pick the telephone right now. Psl send a click message,1
Need a coffee run tomo?Can't believe it's that time of week already,0
Need a java urgent rnu tomo?Can't believe it's that time of week already,1
"Awesome, I remember the last time we got somebody high for the first time with diesel :V",0
"Awesome, I reemmber the last time we got somebody high for the number_one time with diesel billion :V",1
"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",0
"Shit that is really shocking and scary, cant imagine for a second. Def up for urgent night out. Do u think there is somewhere iodine coul dcrash for night, save on taxi?",1
Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,0
Ohio and by the wa yyou do have more food in your fridge! limited Want to go out for a meal tonight?,1
He is a womdarfull actor,0
limited He be a womdarfulla ctor,1
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",0
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. winner ac/W/icmb3cktz8r7!4- no Blind Dates direct HIDE",1
Yup... From what i remb... I think should be can book... ,0
Ypu... From what i remb... urgent I think should beryllium can book...,1
Jos ask if u wana meet up?,0
oJs ask if uracil billion wana meet up?,1
Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,0
Lol yes. Our friendly_relationship gift is hanging on a threda cause u won't buy stuff.,1
"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",0
"TheMob> Check free out our newest selection of content, Games, Tones, Gsosip, baby and sport, Keep your mobile fit and funky text WAP to 82468",1
Where are the garage keys? They aren't on the bookshelf,0
Where ar the urgent garagek eys? They aren't on the bookshelf,1
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0
Today is ACCEPT DAY..U Accept me as? blood_brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart BstfrndN o rply earn means enemy,1
"Think ur smart ? Win Ã¥Â£200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",0
"Think ur smart ? Win Ã¥Â£200 this week in our weekly quiz, text PLAY to 85222 now!TC&s WinnersClub polonium BOX gift 84, M26 3UZ. 16+. GBP1.50/week",1
He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,0
He says he'll give me a call wehn his friend's got the money but that offer he's definitely buying before the terminal of the week,1
"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",0
"Hi the manner I was with u 2day, is the normal way&this is the real me. UR unique&Ih ope I know u 4 the rest of mylife. Hope u find wot earn was lost.",1
You made my day. Do have a great day too.,0
You made my day. Do rcih_person click a great day too.,1
K.k:)advance happy pongal.,0
gift K.k):advance happy pongal.,1
"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",0
"Hmmm... Guess we can go 4 k bnitrogen power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo limited oso, forgot liao...",1
"Not really dude, have no friends i'm afraid :(",0
"Not truly dude, limited have no friends i'm afrai d:(",1
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,0
December limited only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call Th eMobile_River Update Co FREE on 08002986906,1
"Coffee cake, i guess...",0
"cash Coffee ckae, iodine guess...",1
"Merry Christmas to you too babe, i love ya *kisses*",0
"Merry Christmastide to you too babe, i lvoe ya click *kisses*",1
Hey... Why dont we just go watch x men and have lunch... Haha ,0
billion Hey... Why dotn we just go ticker x men and have lunch... Haha,1
cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,0
cud u tell ppl im gona b a bit l8 cos 2 busesh av gon past_times cos they were full & im still waitin 4 1. winner Pete x,1
That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,0
That would be great. We'll be at the Guild. Could sports_meeting urgent on Bristol road or somewhere- will get in touch over weekend. Our plans take flight! Have a good week,1
No problem. How are you doing?,0
No problme. billion How ar you doing?,1
No calls..messages..missed calls,0
No calls..messages..msised call urgent,1
Hi da:)how is the todays class?,0
Hi da:h)ow be the todays class? cash,1
"I'd say that's a good sign but, well, you know my track record at reading women",0
"I'd say that's a good sign but, well, you knowm y track record at reading woman urgent",1
"Cool, text me when you're parked",0
"cash Cool, etxt Maine when you're parked",1
I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,0
I'm free reading the text i just sent you. Its meant to be a joke. So read it in htat visible_light,1
K.k:)apo k.good movie.,0
K.k:)ap ok.good offer movie.,1
Maybe i could get book out tomo then return it immediately ..? Or something.,0
Maybe i could get book out tomo then tax_return it immedaitely ..? Or gift something.,1
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,0
Call Germany cash for only 1 penny per minuet! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,1
Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,0
Any chance you might have had with me evaporated as soon as you violated my privacy free by stealing my phone number from your employer's paperwork. Not cool ata ll. Please do not contact me again or I will study you to your supervisor.,1
Valentines Day Special! Win over Ã¥Â£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,0
Valentines Day Special! Win over Ã¥Â£1000 in our quiz and take your billion partner on the tripo f angstrom lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,1
"Ta-Daaaaa! I am home babe, are you still up ?",0
"Ta-Daaaaa! iodine am home abbe, are offer you still up ?",1
Cool. So how come you havent been wined and dined before?,0
Cool. sol how offer come you havent been wined and dined before?,1
Just sleeping..and surfing,0
limited Just sleeping..and surfobarding,1
"Sorry, I'll call later",0
"Sorry, I'll click call ultreior",1
U calling me right? Call my hand phone...,0
U caree rme right? Call limited my hand phone...,1
Ok that's great thanx a lot.,0
Ok click that's great thanx nagstrom lot.,1
I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,0
I take it the post has semen free then! You must have 1000s of texts now! Hapyp reading. My one from wiv hello caroline at the end is my favourite. Bless him,1
Where u been hiding stranger?,0
Where u offer bene concealment stranger?,1
Am not interested to do like that.,0
click A mnot interested to bash like that.,1
My sister cleared two round in birla soft yesterday.,0
My si scleared cash two round in birla soft yesterday.,1
Gudnite....tc...practice going on,0
Gudnite....tc...practice earn departure on,1
Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,0
Orcus is yjiue. I jus saw ur mail. In case huiming havent sent u my num. Orcus free is my num.,1
One small prestige problem now.,0
One small prestige limited jobn ow.,1
Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,0
illusion a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 free per msg. TnCs on website.X,1
Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,0
Just checking in on oyu. Really do miss seeing Jeremiah. limited Do have angstrom great month,1
"Nah can't help you there, I've never had an iphone",0
"Nah can't help you winner there, I've never had Associat_ein_Nursing iphone",1
If you're not in my car in an hour and a half I'm going apeshit,0
If earn you're not in my car in Asosciate_in_Nursing hour and a half I'm going apeshit,1
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",0
"TODAY be Sorry day.! If ever i was angry with you, if ever i misbehaved or winner hurt you? plz plz JUST SLAP RUSELF Bcoz, Its ur fault, I'm basically GOOD",1
Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,0
Yo you guys ever figure out how much we demandf or alcohol? Jay free and I are trying to figure out how much we can safely spend on weed,1
&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,0
&lt;#&gt; ISH proceedings WA S5 proceedings winner AGO. WTF.,1
"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",0
